EmployeeID,Age,Department,JobRole,EducationField,JobLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,YearsSinceLastPromotion,TrainingTimesLastYear,PercentSalaryHike,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,MonthlyIncome,DistanceFromHome,Gender,MaritalStatus,OverTime,NumCompaniesWorked,Attrition
2280,60,Research & Development,Research Director,Technical Degree,3,15,0,0,0,0,6,11,3,3,4,3,6905,13,Male,Married,No,2,0
2281,34,Research & Development,Laboratory Technician,Human Resources,2,10,3,1,3,1,3,15,3,3,4,3,5204,18,Female,Married,No,6,0
2282,60,Sales,Manager,Medical,4,33,7,2,6,2,1,12,3,4,4,4,12735,6,Male,Married,No,7,0
2283,51,Research & Development,Research Scientist,Medical,2,13,3,1,0,0,6,18,3,3,3,2,6474,20,Male,Married,Yes,6,0
2284,26,Sales,Sales Executive,Medical,2,4,4,3,1,2,4,14,3,2,1,3,3930,24,Male,Married,Yes,2,0
2285,43,Research & Development,Research Director,Medical,2,6,2,2,0,1,3,11,3,4,4,1,4699,9,Male,Married,No,2,1
2286,19,Research & Development,Manufacturing Director,Other,2,0,1,0,1,0,6,20,4,2,3,3,5304,18,Female,Divorced,No,6,0
2287,26,Research & Development,Manufacturing Director,Medical,1,4,4,0,1,0,3,17,3,4,1,3,2618,7,Female,Divorced,No,2,0
2288,26,Research & Development,Laboratory Technician,Technical Degree,1,3,0,0,0,0,3,22,3,1,4,3,3138,23,Male,Single,No,1,0
2289,57,Human Resources,Manager,Other,1,24,20,1,19,1,3,21,3,2,2,4,4515,24,Female,Married,Yes,6,0
2290,34,Research & Development,Research Director,Medical,4,8,2,2,2,2,2,12,4,3,2,1,8857,29,Male,Divorced,Yes,2,0
2291,18,Human Resources,Human Resources,Life Sciences,1,0,0,0,0,0,4,13,3,2,4,3,2004,5,Female,Single,Yes,4,0
2292,42,Research & Development,Research Scientist,Marketing,1,6,2,0,0,0,2,24,3,3,4,2,2993,11,Female,Married,No,6,0
2293,60,Research & Development,Healthcare Representative,Marketing,3,33,4,0,4,0,1,19,3,2,2,3,9132,13,Female,Single,No,1,0
2294,57,Research & Development,Manufacturing Director,Marketing,1,20,19,11,7,5,3,25,3,3,3,1,3032,3,Male,Single,No,7,1
2295,59,Research & Development,Manufacturing Director,Other,2,38,7,4,3,2,3,23,4,4,3,4,7508,1,Female,Divorced,Yes,1,0
2296,42,Sales,Sales Representative,Medical,1,9,6,0,0,0,1,19,4,1,4,4,2876,4,Male,Married,No,3,1
2297,56,Research & Development,Laboratory Technician,Human Resources,5,22,14,5,6,3,6,12,3,4,1,4,11310,19,Male,Married,No,3,0
2298,52,Research & Development,Healthcare Representative,Human Resources,4,21,20,14,11,7,3,13,3,2,3,2,11804,18,Male,Single,Yes,7,1
2299,20,Research & Development,Research Director,Human Resources,4,0,1,1,0,1,2,21,3,2,4,3,11476,6,Female,Single,Yes,0,1
2300,54,Research & Development,Manufacturing Director,Other,2,13,6,0,0,0,3,22,3,4,2,1,6020,23,Male,Divorced,No,8,0
2301,47,Research & Development,Research Director,Technical Degree,3,14,0,0,0,0,4,19,4,3,4,4,9874,10,Male,Married,Yes,5,0
2302,55,Research & Development,Manufacturing Director,Life Sciences,1,17,5,1,0,1,3,11,4,3,4,3,3200,7,Male,Single,No,3,0
2303,51,Sales,Sales Executive,Life Sciences,1,23,14,12,14,9,2,12,3,1,2,3,4240,12,Male,Divorced,No,5,0
2304,29,Research & Development,Healthcare Representative,Marketing,1,7,7,4,7,4,1,21,3,4,4,3,3034,8,Male,Married,No,5,0
2305,36,Research & Development,Laboratory Technician,Marketing,2,12,6,0,0,0,3,12,3,3,2,1,6435,13,Female,Married,No,8,0
2306,54,Research & Development,Healthcare Representative,Human Resources,2,13,1,0,1,0,3,20,3,1,4,3,6354,18,Male,Married,No,3,0
2307,34,Research & Development,Manager,Human Resources,2,15,13,1,0,1,4,24,3,3,4,2,6744,14,Male,Single,No,7,0
2308,27,Human Resources,Human Resources,Marketing,1,7,4,1,3,0,5,13,3,4,2,4,3152,11,Female,Married,No,0,1
2309,29,Research & Development,Laboratory Technician,Medical,2,5,5,1,1,1,2,20,3,3,4,4,4301,28,Female,Married,No,5,0
2310,33,Research & Development,Healthcare Representative,Technical Degree,3,3,2,1,0,1,5,13,3,1,4,3,8467,10,Female,Single,No,4,1
2311,41,Research & Development,Manager,Technical Degree,2,6,4,3,3,3,5,20,3,3,3,4,6072,29,Female,Married,No,2,0
2312,36,Research & Development,Research Scientist,Technical Degree,3,9,5,0,3,0,5,23,3,2,2,2,10192,6,Male,Married,No,3,0
2313,25,Research & Development,Manager,Technical Degree,1,6,4,4,4,2,6,12,3,3,1,4,3063,13,Female,Married,No,7,0
2314,48,Human Resources,Human Resources,Marketing,3,20,4,1,3,1,4,18,3,4,3,2,9151,22,Male,Single,No,9,0
2315,38,Sales,Manager,Life Sciences,2,8,3,3,2,2,3,18,4,3,4,3,5681,10,Female,Divorced,No,1,0
2316,34,Human Resources,Human Resources,Marketing,1,10,0,0,0,0,3,18,3,3,4,3,3494,12,Female,Divorced,Yes,7,1
2317,40,Research & Development,Laboratory Technician,Technical Degree,1,8,1,0,1,0,3,12,4,4,3,1,3590,1,Female,Single,No,6,0
2318,54,Research & Development,Manufacturing Director,Marketing,2,21,14,14,10,9,5,25,4,3,3,3,7649,18,Female,Divorced,No,0,0
2319,33,Research & Development,Manager,Technical Degree,4,12,6,6,0,5,3,23,3,3,2,1,11540,13,Male,Married,No,1,1
2320,23,Research & Development,Laboratory Technician,Other,2,6,1,0,0,0,2,19,3,2,2,4,4136,25,Male,Married,No,6,0
2321,25,Sales,Manager,Human Resources,1,0,0,0,0,0,1,21,4,3,3,2,2817,24,Female,Divorced,No,2,1
2322,42,Research & Development,Manufacturing Director,Life Sciences,4,13,4,3,0,1,4,17,3,3,3,3,12035,28,Male,Single,No,1,0
2323,35,Sales,Sales Executive,Other,3,6,4,4,0,3,4,22,4,3,3,3,9151,29,Male,Single,No,0,0
2324,42,Sales,Sales Executive,Medical,2,16,12,5,3,4,3,15,3,4,4,2,5172,4,Female,Single,No,6,0
2325,29,Research & Development,Research Scientist,Marketing,2,11,7,6,3,4,2,17,3,4,3,3,6328,6,Male,Married,Yes,2,0
2326,32,Research & Development,Manufacturing Director,Medical,1,8,5,4,0,4,4,18,3,4,3,3,2619,18,Female,Married,No,5,0
2327,43,Sales,Manager,Marketing,2,9,4,1,1,1,0,19,3,3,1,2,6377,28,Female,Married,Yes,9,1
2328,58,Research & Development,Research Scientist,Human Resources,2,22,1,1,1,1,3,12,4,3,4,3,5197,5,Male,Single,No,7,0
2329,43,Sales,Sales Executive,Other,5,17,8,8,4,3,3,16,3,2,4,2,14526,18,Male,Married,No,5,0
2330,49,Research & Development,Manager,Human Resources,2,13,0,0,0,0,6,19,3,2,4,2,5410,29,Male,Single,No,6,0
2331,27,Research & Development,Laboratory Technician,Technical Degree,2,6,2,0,2,0,3,23,3,4,3,3,3873,5,Female,Married,No,5,0
2332,33,Research & Development,Manager,Human Resources,2,11,1,0,0,0,3,16,3,3,3,3,6132,7,Male,Single,No,6,0
2333,24,Human Resources,Human Resources,Human Resources,4,4,4,1,0,1,4,12,3,4,3,4,8162,23,Male,Married,Yes,4,0
2334,34,Research & Development,Research Scientist,Technical Degree,3,6,0,0,0,0,3,11,3,1,2,4,8523,9,Female,Divorced,No,8,0
2335,40,Sales,Manager,Marketing,2,15,11,10,6,7,2,22,3,3,4,3,6825,3,Male,Single,No,2,0
2336,43,Research & Development,Healthcare Representative,Technical Degree,3,15,3,0,0,0,3,13,3,3,4,3,10606,12,Male,Divorced,No,5,0
2337,38,Sales,Sales Executive,Other,2,8,3,3,0,2,5,21,3,3,2,2,4952,20,Female,Divorced,No,8,0
2338,39,Sales,Manager,Human Resources,2,10,4,4,4,4,3,15,3,4,1,2,6624,25,Female,Divorced,No,0,1
2339,24,Research & Development,Healthcare Representative,Technical Degree,1,3,0,0,0,0,4,17,4,4,4,3,2502,14,Male,Married,No,4,0
2340,31,Research & Development,Manager,Human Resources,2,6,2,2,0,1,6,20,3,1,2,4,6430,8,Male,Married,No,3,0
2341,32,Sales,Sales Representative,Other,1,5,2,1,2,1,4,20,3,1,3,2,3106,12,Male,Married,No,8,1
2342,24,Research & Development,Laboratory Technician,Medical,4,1,0,0,0,0,4,13,3,1,4,2,7689,7,Female,Married,No,0,0
2343,26,Sales,Manager,Other,1,4,3,1,3,1,4,19,3,4,2,3,2576,24,Male,Married,No,3,0
2344,25,Research & Development,Research Scientist,Life Sciences,5,5,4,1,3,0,5,20,3,3,4,1,11776,9,Female,Married,No,0,0
2345,40,Sales,Sales Executive,Life Sciences,2,17,11,3,10,1,6,22,3,4,3,3,6875,12,Male,Married,No,2,0
2346,46,Sales,Sales Representative,Life Sciences,2,18,18,1,6,1,6,14,3,3,4,3,5946,4,Male,Single,No,3,0
2347,35,Sales,Sales Representative,Human Resources,2,8,1,1,1,1,3,20,3,3,4,3,6138,5,Male,Single,No,0,1
2348,48,Research & Development,Laboratory Technician,Marketing,1,10,7,2,2,1,3,12,3,4,4,2,3433,9,Female,Divorced,No,4,0
2349,47,Research & Development,Healthcare Representative,Marketing,2,20,0,0,0,0,1,13,3,3,1,4,7774,7,Male,Divorced,No,5,0
2350,56,Research & Development,Laboratory Technician,Marketing,1,15,8,8,7,4,3,15,3,3,2,1,4417,14,Male,Married,No,0,0
2351,52,Research & Development,Research Scientist,Human Resources,2,13,10,6,10,4,5,13,4,1,1,4,5956,20,Male,Single,No,9,0
2352,35,Research & Development,Manufacturing Director,Other,2,11,6,5,1,2,5,15,3,3,3,3,6587,22,Female,Divorced,Yes,9,0
2353,59,Research & Development,Manufacturing Director,Marketing,3,22,11,10,4,7,3,14,3,3,4,4,10670,27,Male,Single,No,3,0
2354,56,Sales,Manager,Medical,1,24,9,2,9,2,3,23,3,3,3,3,4865,17,Female,Married,No,3,0
2355,34,Research & Development,Healthcare Representative,Life Sciences,1,5,4,4,2,3,3,21,3,4,4,2,2261,1,Male,Single,No,0,0
2356,31,Research & Development,Manager,Other,2,5,3,2,2,1,3,20,3,4,2,4,4672,25,Female,Married,No,1,0
2357,48,Sales,Sales Representative,Life Sciences,5,12,10,7,2,6,4,23,3,4,2,3,11885,15,Female,Married,No,9,0
2358,41,Research & Development,Manager,Marketing,3,19,3,0,3,0,3,13,3,3,4,1,7990,24,Male,Divorced,No,4,1
2359,52,Research & Development,Manufacturing Director,Other,2,22,18,12,14,7,2,22,3,4,3,2,5105,15,Female,Married,No,1,1
2360,51,Human Resources,Manager,Technical Degree,2,22,5,5,4,3,3,16,4,3,4,3,6353,29,Male,Divorced,No,2,0
2361,20,Sales,Sales Representative,Medical,1,4,0,0,0,0,2,18,3,2,2,3,2918,1,Female,Married,No,8,0
2362,54,Research & Development,Manager,Marketing,5,10,8,3,7,2,6,23,3,2,4,3,13332,29,Male,Married,Yes,4,0
2363,60,Research & Development,Research Director,Marketing,3,37,19,7,13,6,3,22,3,1,3,3,11167,15,Male,Married,No,0,0
2364,57,Sales,Sales Executive,Medical,1,17,9,2,4,2,5,14,3,2,4,3,2634,27,Male,Single,No,4,0
2365,43,Research & Development,Laboratory Technician,Medical,2,13,4,1,2,1,2,19,3,3,1,3,6735,2,Male,Married,No,2,0
2366,40,Research & Development,Research Director,Technical Degree,1,12,10,2,4,2,2,16,3,4,3,3,4086,29,Male,Divorced,No,0,0
2367,56,Research & Development,Research Scientist,Marketing,5,13,12,11,9,9,3,15,3,2,4,2,14367,4,Female,Single,No,2,0
2368,32,Research & Development,Manager,Human Resources,1,11,8,6,1,3,4,13,3,4,4,4,3994,17,Male,Single,No,5,0
2369,21,Research & Development,Laboratory Technician,Marketing,2,2,1,1,1,1,3,15,3,2,1,1,4148,16,Female,Single,Yes,9,0
2370,46,Research & Development,Healthcare Representative,Life Sciences,1,12,1,0,0,0,2,15,4,2,2,3,3982,18,Female,Divorced,No,4,0
2371,39,Research & Development,Manager,Other,3,6,4,4,2,4,0,24,3,3,3,3,6263,21,Female,Single,Yes,0,0
2372,42,Sales,Sales Representative,Other,3,9,0,0,0,0,3,25,3,4,2,3,7586,16,Female,Single,No,1,0
2373,30,Research & Development,Manufacturing Director,Life Sciences,3,9,7,6,4,6,1,22,3,1,4,1,7461,8,Male,Single,No,4,0
2374,35,Sales,Manager,Other,2,7,4,0,3,0,3,22,3,2,2,1,5624,6,Male,Single,Yes,8,0
2375,50,Sales,Sales Representative,Medical,4,15,11,11,6,6,4,14,4,3,2,3,10093,22,Male,Married,Yes,4,0
2376,33,Research & Development,Healthcare Representative,Other,1,9,9,2,1,1,1,22,3,2,4,4,3293,20,Female,Divorced,No,4,1
2377,59,Research & Development,Research Director,Other,1,29,1,0,1,0,1,16,3,4,3,3,4626,2,Male,Single,No,0,0
2378,19,Research & Development,Laboratory Technician,Life Sciences,1,0,1,0,0,0,1,13,3,3,4,3,3005,19,Female,Single,Yes,4,0
2379,52,Research & Development,Manager,Technical Degree,5,17,8,7,5,7,6,20,3,2,4,2,14549,13,Female,Divorced,No,7,0
2380,59,Sales,Sales Executive,Other,2,22,1,1,0,1,3,11,4,4,1,2,5703,22,Female,Divorced,No,8,1
2381,51,Research & Development,Healthcare Representative,Human Resources,3,13,6,5,4,4,5,17,3,2,4,1,7945,22,Male,Married,No,9,0
2382,47,Human Resources,Manager,Other,3,21,21,7,3,4,2,17,4,4,2,2,10079,21,Male,Single,No,2,1
2383,30,Research & Development,Manager,Technical Degree,1,8,6,4,5,2,4,22,3,4,3,3,3036,6,Female,Divorced,No,3,0
2384,30,Research & Development,Manager,Life Sciences,1,7,2,1,1,1,2,14,3,4,1,2,3112,27,Female,Married,Yes,6,1
2385,35,Research & Development,Manufacturing Director,Technical Degree,1,13,0,0,0,0,3,19,3,3,1,1,3704,6,Female,Divorced,Yes,6,0
2386,49,Research & Development,Research Director,Life Sciences,2,15,3,2,0,1,4,22,3,3,2,3,5764,13,Female,Married,No,0,1
2387,49,Research & Development,Manufacturing Director,Medical,1,16,12,3,9,3,4,12,3,2,2,4,3336,1,Female,Married,Yes,5,0
2388,52,Research & Development,Manufacturing Director,Life Sciences,1,14,6,5,6,5,4,25,3,4,4,4,3196,22,Male,Married,No,8,0
2389,56,Research & Development,Research Director,Medical,4,29,15,15,0,7,4,23,3,3,4,3,9838,21,Female,Divorced,Yes,4,0
2390,46,Research & Development,Research Scientist,Medical,5,13,0,0,0,0,2,11,3,3,4,1,12073,24,Female,Divorced,Yes,7,0
2391,46,Human Resources,Human Resources,Life Sciences,1,14,12,3,7,2,3,25,3,4,3,3,2955,9,Male,Single,Yes,9,0
2392,33,Research & Development,Manufacturing Director,Human Resources,1,9,0,0,0,0,3,13,4,1,2,2,2682,22,Male,Married,No,8,0
2393,27,Sales,Sales Executive,Marketing,1,5,2,1,2,1,5,17,3,4,2,3,2603,29,Female,Married,No,9,1
2394,47,Sales,Sales Representative,Life Sciences,3,12,5,0,1,0,2,19,3,4,2,3,10188,12,Female,Divorced,Yes,9,0
2395,42,Sales,Sales Executive,Other,4,16,2,2,2,1,5,12,3,3,2,3,11269,12,Male,Married,No,2,0
2396,56,Research & Development,Research Scientist,Human Resources,1,19,11,5,8,3,3,16,4,3,4,4,4168,26,Male,Divorced,No,0,0
2397,37,Sales,Manager,Human Resources,1,12,4,2,0,1,4,13,3,3,3,3,2512,4,Female,Married,No,1,1
2398,22,Research & Development,Research Director,Other,3,3,0,0,0,0,2,15,3,4,3,3,5982,19,Male,Single,Yes,4,0
2399,18,Research & Development,Manager,Marketing,2,0,1,0,1,0,3,22,3,1,1,2,5881,16,Male,Single,Yes,9,1
2400,47,Research & Development,Manager,Human Resources,1,15,9,2,7,2,4,19,3,3,1,4,3716,26,Female,Single,No,6,0
2401,20,Sales,Manager,Medical,2,0,1,0,1,0,3,13,3,4,2,2,4135,12,Male,Married,No,5,0
2402,31,Research & Development,Research Director,Marketing,1,4,3,2,2,2,5,11,4,4,1,4,2607,1,Female,Divorced,No,3,0
2403,47,Sales,Manager,Other,2,10,10,9,10,4,4,15,3,4,4,2,5637,23,Male,Married,No,8,0
2404,21,Research & Development,Healthcare Representative,Marketing,3,2,1,1,1,1,3,11,3,3,1,2,9026,21,Male,Married,Yes,3,0
2405,35,Sales,Sales Executive,Life Sciences,3,13,2,0,0,0,5,18,4,1,4,4,6255,4,Male,Divorced,No,2,0
2406,54,Human Resources,Human Resources,Marketing,2,15,4,2,3,1,4,17,3,3,3,1,5975,9,Male,Divorced,No,4,0
2407,42,Research & Development,Laboratory Technician,Medical,5,10,9,9,9,8,3,25,4,1,1,4,14511,7,Male,Married,No,3,0
2408,18,Human Resources,Manager,Life Sciences,2,0,0,0,0,0,2,21,4,4,4,2,6338,10,Female,Single,No,1,0
2409,32,Research & Development,Research Director,Technical Degree,3,6,0,0,0,0,3,12,3,4,3,4,9162,13,Male,Single,No,2,0
2410,26,Research & Development,Manufacturing Director,Other,2,1,0,0,0,0,4,24,3,4,2,3,4421,8,Female,Married,No,6,0
2411,32,Research & Development,Manager,Other,4,10,9,0,9,0,5,21,3,4,4,3,11624,20,Male,Married,Yes,1,0
2412,41,Research & Development,Manufacturing Director,Marketing,4,7,2,2,0,1,3,19,3,3,1,3,11859,10,Female,Married,Yes,0,0
2413,21,Research & Development,Laboratory Technician,Human Resources,1,4,3,0,2,0,2,15,3,1,2,1,3141,28,Female,Married,No,1,0
2414,29,Research & Development,Laboratory Technician,Life Sciences,5,4,0,0,0,0,3,17,3,2,4,4,14974,10,Male,Divorced,No,7,0
2415,54,Research & Development,Healthcare Representative,Technical Degree,4,15,9,8,9,5,1,14,3,1,4,2,12981,8,Male,Divorced,Yes,7,0
2416,54,Sales,Sales Representative,Life Sciences,3,24,20,11,13,8,4,22,3,4,2,3,7258,20,Female,Divorced,No,9,0
2417,60,Sales,Sales Representative,Other,1,14,0,0,0,0,4,23,3,2,1,3,2895,15,Female,Divorced,No,1,0
2418,23,Sales,Manager,Life Sciences,3,1,1,0,1,0,3,11,3,4,4,3,8786,1,Male,Single,No,5,0
2419,56,Sales,Sales Representative,Technical Degree,4,23,15,7,5,5,5,24,3,4,2,2,10255,27,Male,Single,No,6,0
2420,41,Sales,Sales Representative,Human Resources,1,10,9,8,0,5,3,18,4,3,2,2,2480,15,Female,Married,No,0,0
2421,28,Research & Development,Laboratory Technician,Marketing,5,4,1,1,0,1,3,23,3,1,3,2,11971,24,Female,Married,Yes,6,1
2422,30,Research & Development,Healthcare Representative,Medical,1,4,0,0,0,0,2,11,3,2,4,4,3243,17,Male,Married,No,7,0
2423,51,Sales,Manager,Life Sciences,1,18,12,12,4,10,3,13,3,2,1,1,3338,13,Female,Single,No,8,0
2424,42,Research & Development,Research Director,Medical,2,16,0,0,0,0,5,16,3,4,4,4,6624,12,Male,Divorced,Yes,7,0
2425,24,Sales,Manager,Other,2,4,0,0,0,0,2,18,3,1,3,2,3839,3,Male,Married,No,2,0
2426,21,Research & Development,Research Director,Marketing,2,0,1,0,1,0,3,18,4,4,3,2,3907,23,Female,Divorced,No,7,0
2427,25,Research & Development,Manager,Marketing,1,0,0,0,0,0,3,12,3,4,4,3,2291,19,Female,Married,Yes,2,0
2428,37,Research & Development,Research Scientist,Life Sciences,5,6,5,3,3,2,2,19,3,2,4,1,10035,29,Male,Single,No,5,1
2429,46,Research & Development,Healthcare Representative,Human Resources,1,16,13,4,3,4,2,14,3,4,2,3,4091,24,Male,Single,No,3,0
2430,27,Research & Development,Manufacturing Director,Marketing,1,6,5,3,0,3,2,14,3,4,1,4,3274,5,Female,Single,No,6,0
2431,60,Sales,Sales Representative,Life Sciences,1,36,22,18,7,13,5,25,3,4,4,1,5455,3,Female,Single,Yes,7,1
2432,51,Research & Development,Research Director,Life Sciences,2,19,10,4,10,3,4,24,3,2,4,3,5692,21,Female,Married,No,9,1
2433,43,Research & Development,Manager,Medical,5,13,5,3,4,2,3,12,3,2,3,3,13424,5,Male,Single,Yes,5,1
2434,58,Sales,Sales Representative,Marketing,3,17,10,2,7,2,4,11,3,2,3,2,7598,24,Male,Divorced,Yes,9,0
2435,20,Sales,Manager,Life Sciences,4,1,0,0,0,0,0,20,3,3,4,2,8857,28,Male,Single,No,3,0
2436,23,Research & Development,Healthcare Representative,Medical,1,5,3,0,0,0,3,17,3,4,4,4,2766,9,Female,Single,No,7,0
2437,22,Sales,Sales Executive,Technical Degree,2,0,1,0,1,0,2,21,3,4,4,2,5658,6,Male,Divorced,No,6,0
2438,22,Research & Development,Healthcare Representative,Medical,2,4,1,1,1,1,1,20,3,4,3,4,4113,16,Female,Married,No,9,0
2439,40,Research & Development,Research Director,Medical,2,11,4,4,4,3,5,13,3,1,2,3,5269,10,Male,Married,No,7,0
2440,26,Research & Development,Research Director,Life Sciences,1,0,0,0,0,0,2,14,3,1,3,1,3097,16,Male,Married,No,9,0
2441,52,Sales,Sales Executive,Other,3,21,3,1,2,1,4,21,3,4,3,3,8573,3,Female,Single,No,6,0
2442,37,Sales,Sales Representative,Other,2,18,16,8,15,7,3,19,3,2,3,4,7308,18,Male,Married,Yes,2,0
2443,59,Research & Development,Manager,Human Resources,3,28,27,0,13,0,0,16,3,2,3,3,11966,11,Female,Married,No,2,0
2444,52,Sales,Manager,Other,2,22,21,11,2,7,4,24,3,3,2,3,6209,19,Male,Single,No,8,0
2445,35,Research & Development,Laboratory Technician,Medical,1,7,5,1,4,1,3,11,3,1,3,4,2573,25,Male,Married,No,6,0
2446,34,Research & Development,Manager,Human Resources,2,10,6,5,1,4,3,19,3,3,4,2,6395,23,Female,Divorced,No,0,0
2447,41,Research & Development,Manager,Life Sciences,1,9,7,5,2,4,2,19,4,2,4,4,2770,15,Female,Single,No,2,1
2448,20,Research & Development,Laboratory Technician,Marketing,4,0,0,0,0,0,1,15,4,3,3,4,8611,11,Male,Divorced,No,0,0
2449,49,Research & Development,Manufacturing Director,Medical,2,21,2,0,1,0,5,18,3,4,2,3,6869,27,Male,Single,No,5,0
2450,52,Research & Development,Healthcare Representative,Medical,1,17,5,5,4,2,3,17,3,2,3,4,3821,25,Female,Divorced,Yes,1,1
2451,55,Sales,Sales Representative,Human Resources,5,20,1,1,1,1,1,21,3,4,4,3,11469,29,Male,Divorced,Yes,6,0
2452,30,Research & Development,Manager,Life Sciences,2,6,4,2,3,1,5,18,3,3,3,3,5954,22,Female,Single,No,7,0
2453,42,Research & Development,Research Director,Technical Degree,1,5,5,2,4,2,2,19,3,4,4,3,3175,24,Male,Divorced,No,5,1
2454,26,Research & Development,Manager,Medical,2,6,0,0,0,0,2,24,4,2,3,3,4192,10,Female,Married,No,4,0
2455,21,Research & Development,Laboratory Technician,Technical Degree,1,0,1,1,1,1,2,12,3,3,2,3,2188,27,Male,Single,No,9,1
2456,31,Research & Development,Manager,Technical Degree,3,4,2,1,2,1,3,20,3,3,4,2,6519,9,Male,Married,Yes,3,1
2457,54,Sales,Manager,Other,3,16,11,5,1,4,1,15,3,4,1,3,7785,3,Female,Divorced,Yes,8,0
2458,51,Research & Development,Healthcare Representative,Life Sciences,5,16,12,5,11,3,3,18,3,3,3,2,15598,23,Male,Divorced,No,7,0
2459,28,Sales,Sales Representative,Technical Degree,2,7,1,0,0,0,5,13,3,3,2,2,5956,9,Female,Single,Yes,4,0
2460,58,Sales,Manager,Life Sciences,2,16,11,3,4,2,2,21,3,4,1,2,6870,18,Male,Married,No,0,1
2461,20,Research & Development,Research Scientist,Other,3,3,3,0,0,0,3,25,3,3,3,4,5642,12,Male,Single,Yes,7,0
2462,45,Sales,Sales Executive,Life Sciences,1,11,1,1,0,0,3,21,3,2,3,3,2820,23,Male,Married,No,7,0
2463,46,Research & Development,Laboratory Technician,Medical,2,21,8,7,6,4,3,16,3,3,4,3,5294,21,Female,Married,No,6,0
2464,26,Research & Development,Research Scientist,Technical Degree,2,5,0,0,0,0,5,16,3,3,4,2,4785,24,Male,Single,No,6,0
2465,20,Research & Development,Laboratory Technician,Life Sciences,1,1,0,0,0,0,3,17,4,3,4,3,2078,16,Male,Married,No,7,0
2466,42,Research & Development,Research Director,Marketing,2,10,0,0,0,0,1,23,3,3,3,2,5581,4,Female,Divorced,No,0,0
2467,51,Research & Development,Laboratory Technician,Life Sciences,4,14,4,1,0,1,3,21,3,4,3,2,8851,1,Male,Married,No,2,1
2468,29,Research & Development,Research Scientist,Technical Degree,4,4,2,2,2,1,2,13,3,4,3,3,11585,27,Male,Divorced,No,3,0
2469,59,Research & Development,Manager,Other,1,24,23,5,20,3,4,18,3,1,3,3,3979,13,Male,Single,No,5,0
2470,26,Research & Development,Research Director,Other,1,3,1,0,1,0,0,18,3,2,3,2,2844,26,Male,Divorced,Yes,9,0
