EmployeeID,Age,Department,JobRole,EducationField,JobLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,YearsSinceLastPromotion,TrainingTimesLastYear,PercentSalaryHike,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,MonthlyIncome,DistanceFromHome,Gender,MaritalStatus,OverTime,NumCompaniesWorked,Attrition,PromotionGapRatio,RoleStagnationIndex,TrainingIntensity,ManagerStability,CareerCluster,PromotionGapScore,StagnationComposite,RetentionOpportunity
1873,19,Research & Development,Laboratory Technician,Other,1,1,1,0,1,0,3,13,3,3,2,4,2733,11,Female,Married,No,5,0,0.0,0.0,3.0,1.0,Fast-track performers,Low,0.1,False
1874,37,Research & Development,Research Scientist,Other,3,6,5,5,5,3,5,12,3,3,3,3,7807,2,Female,Single,No,0,1,0.6,1.0,1.0,1.0,High-risk stagnation profiles,High,0.74,False
1875,45,Research & Development,Research Director,Technical Degree,3,13,5,2,2,1,4,18,3,4,3,2,6932,19,Female,Married,No,8,0,0.2,0.4,0.8,0.4,Fast-track performers,Medium,0.30000000000000004,True
1876,28,Research & Development,Healthcare Representative,Marketing,2,5,3,3,1,2,4,24,3,2,3,4,5952,26,Female,Married,Yes,9,0,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,High-risk stagnation profiles,High,0.7000000000000001,True
1877,21,Research & Development,Manager,Life Sciences,1,0,0,0,0,0,3,25,4,4,3,2,3066,26,Male,Married,No,4,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1878,32,Research & Development,Research Director,Life Sciences,3,3,3,2,3,2,3,15,4,4,1,3,6535,17,Male,Married,No,0,0,0.6666666666666666,0.6666666666666666,1.0,1.0,High-risk stagnation profiles,High,0.6333333333333333,True
1879,23,Research & Development,Manufacturing Director,Technical Degree,1,2,2,2,1,2,4,25,3,3,4,2,2180,19,Male,Single,No,7,1,1.0,1.0,2.0,0.5,High-risk stagnation profiles,High,0.8500000000000001,False
1880,47,Sales,Sales Representative,Technical Degree,2,10,1,0,0,0,0,19,3,4,4,4,6226,12,Male,Married,No,0,0,0.0,0.0,0.0,0.0,Stable long-term contributors,Low,0.1,False
1881,55,Human Resources,Manager,Marketing,3,9,4,4,1,4,4,11,4,4,4,2,9966,20,Male,Married,Yes,3,1,1.0,1.0,1.0,0.25,High-risk stagnation profiles,High,0.8250000000000001,False
1882,19,Research & Development,Healthcare Representative,Human Resources,1,1,0,0,0,0,5,20,3,4,4,2,2926,27,Female,Married,No,6,0,0.0,0.0,5.0,0.0,Fast-track performers,Low,0.0,False
1883,32,Research & Development,Healthcare Representative,Marketing,4,9,7,7,3,5,4,13,3,3,3,4,9483,23,Female,Single,No,3,0,0.7142857142857143,1.0,0.5714285714285714,0.42857142857142855,High-risk stagnation profiles,High,0.7714285714285714,True
1884,28,Sales,Manager,Other,1,8,0,0,0,0,0,15,3,4,2,4,2716,25,Male,Married,No,4,0,0.0,0.0,0.0,0.0,Fast-track performers,Low,0.1,False
1885,25,Research & Development,Research Scientist,Human Resources,4,5,4,3,0,2,3,12,4,3,4,2,9651,28,Male,Divorced,Yes,6,1,0.5,0.75,0.75,0.0,High-risk stagnation profiles,Medium,0.525,False
1886,43,Research & Development,Manufacturing Director,Medical,2,15,8,1,1,1,4,13,3,1,3,3,7253,5,Male,Single,No,3,0,0.125,0.125,0.5,0.125,Fast-track performers,Low,0.16250000000000003,False
1887,22,Sales,Sales Representative,Marketing,1,0,1,1,0,1,6,14,3,4,4,4,2880,12,Male,Married,No,4,0,1.0,1.0,6.0,0.0,Stable long-term contributors,High,0.8,True
1888,23,Research & Development,Manager,Technical Degree,1,0,0,0,0,0,3,14,4,4,4,1,2625,16,Female,Divorced,No,6,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1889,43,Research & Development,Laboratory Technician,Human Resources,5,11,2,1,0,1,4,21,3,4,4,4,11504,1,Male,Married,No,0,0,0.5,0.5,2.0,0.0,High-risk stagnation profiles,Medium,0.4,True
1890,21,Research & Development,Research Scientist,Marketing,1,2,1,0,1,0,5,19,4,1,1,3,3218,2,Female,Single,Yes,2,0,0.0,0.0,5.0,1.0,Fast-track performers,Low,0.1,False
1891,36,Research & Development,Research Scientist,Life Sciences,1,11,0,0,0,0,1,11,3,1,2,3,3210,10,Female,Single,No,0,0,0.0,0.0,1.0,0.0,Fast-track performers,Low,0.0,False
1892,37,Research & Development,Manager,Medical,1,7,0,0,0,0,4,22,3,4,4,3,3725,2,Female,Single,No,2,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
1893,50,Sales,Sales Representative,Other,2,28,15,3,2,1,3,19,3,1,4,3,6466,25,Female,Single,Yes,1,0,0.06666666666666667,0.2,0.2,0.13333333333333333,Stable long-term contributors,Medium,0.20000000000000004,False
1894,37,Research & Development,Research Director,Life Sciences,2,12,3,3,1,2,3,25,3,4,4,1,6555,10,Male,Married,Yes,4,0,0.6666666666666666,1.0,1.0,0.3333333333333333,High-risk stagnation profiles,High,0.7000000000000001,True
1895,29,Research & Development,Research Director,Life Sciences,1,2,0,0,0,0,3,19,3,4,3,3,3023,23,Male,Single,No,9,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1896,18,Sales,Sales Executive,Medical,1,0,0,0,0,0,4,21,3,4,3,1,2272,18,Female,Married,No,4,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
1897,43,Research & Development,Research Scientist,Other,1,8,6,1,4,1,4,16,3,1,4,3,3485,1,Female,Single,No,9,0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,Fast-track performers,Medium,0.23333333333333334,False
1898,31,Research & Development,Laboratory Technician,Technical Degree,1,1,1,0,0,0,3,21,3,4,4,2,1886,5,Male,Single,No,8,1,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1899,55,Sales,Sales Executive,Human Resources,2,18,17,15,15,7,5,11,3,4,3,4,6988,12,Male,Single,No,7,0,0.4117647058823529,0.8823529411764706,0.29411764705882354,0.8823529411764706,Stable long-term contributors,High,0.6764705882352942,True
1900,54,Research & Development,Laboratory Technician,Other,3,19,14,9,1,8,4,21,3,3,2,2,10604,17,Male,Single,No,2,0,0.5714285714285714,0.6428571428571429,0.2857142857142857,0.07142857142857142,High-risk stagnation profiles,High,0.5642857142857143,True
1901,28,Sales,Manager,Marketing,1,3,1,1,0,1,4,23,3,3,4,3,2437,25,Male,Single,No,0,1,1.0,1.0,4.0,0.0,High-risk stagnation profiles,High,0.8,False
1902,53,Sales,Manager,Life Sciences,2,17,12,8,3,7,3,22,3,3,3,3,6329,19,Female,Married,No,4,0,0.5833333333333334,0.6666666666666666,0.25,0.25,Stable long-term contributors,High,0.6,True
1903,30,Research & Development,Research Director,Marketing,2,6,6,3,4,2,0,16,3,1,4,3,5654,18,Male,Married,No,2,0,0.3333333333333333,0.5,0.0,0.6666666666666666,Fast-track performers,Medium,0.5,False
1904,60,Research & Development,Healthcare Representative,Technical Degree,5,28,15,8,1,7,3,18,3,4,2,3,16814,13,Female,Single,No,4,0,0.4666666666666667,0.5333333333333333,0.2,0.06666666666666667,High-risk stagnation profiles,Medium,0.4866666666666667,True
1905,20,Human Resources,Human Resources,Marketing,5,0,0,0,0,0,5,15,3,4,2,3,15063,22,Male,Married,No,8,0,0.0,0.0,5.0,0.0,Fast-track performers,Low,0.0,False
1906,50,Research & Development,Manufacturing Director,Other,3,14,13,10,12,4,2,15,3,4,4,1,8520,3,Female,Single,No,0,0,0.3076923076923077,0.7692307692307693,0.15384615384615385,0.9230769230769231,High-risk stagnation profiles,High,0.6076923076923078,True
1907,23,Sales,Sales Executive,Marketing,1,0,0,0,0,0,6,11,3,3,1,2,2942,21,Male,Single,Yes,0,0,0.0,0.0,6.0,0.0,Fast-track performers,Low,0.0,False
1908,27,Research & Development,Research Scientist,Technical Degree,1,6,3,0,2,0,4,11,3,4,3,3,2705,10,Male,Divorced,Yes,8,0,0.0,0.0,1.3333333333333333,0.6666666666666666,Fast-track performers,Low,0.06666666666666667,False
1909,22,Research & Development,Healthcare Representative,Technical Degree,1,4,4,0,0,0,4,18,3,2,3,4,2390,14,Female,Divorced,Yes,2,0,0.0,0.0,1.0,0.0,Fast-track performers,Low,0.0,False
1910,40,Research & Development,Healthcare Representative,Technical Degree,1,13,7,5,1,4,4,23,3,4,4,1,3432,8,Male,Divorced,No,9,0,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.14285714285714285,High-risk stagnation profiles,High,0.5714285714285714,True
1911,27,Sales,Manager,Other,2,3,3,0,2,0,3,15,3,3,2,1,5722,10,Male,Single,Yes,4,0,0.0,0.0,1.0,0.6666666666666666,Fast-track performers,Low,0.06666666666666667,False
1912,19,Human Resources,Manager,Technical Degree,3,0,1,0,0,0,4,18,3,4,2,2,6186,2,Female,Divorced,No,8,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
1913,30,Research & Development,Laboratory Technician,Life Sciences,4,7,4,4,0,3,3,20,3,4,4,3,11600,28,Female,Married,No,4,1,0.75,1.0,0.75,0.0,High-risk stagnation profiles,High,0.7250000000000001,False
1914,57,Research & Development,Research Scientist,Technical Degree,4,24,23,14,14,8,4,12,3,4,3,3,11313,13,Male,Married,Yes,2,0,0.34782608695652173,0.6086956521739131,0.17391304347826086,0.6086956521739131,Fast-track performers,Medium,0.5260869565217392,True
1915,19,Sales,Sales Executive,Marketing,2,0,1,0,1,0,4,25,3,4,1,4,5828,5,Male,Divorced,No,8,0,0.0,0.0,4.0,1.0,Fast-track performers,Low,0.1,False
1916,37,Research & Development,Research Director,Human Resources,3,13,7,4,3,3,4,14,4,4,2,1,6275,11,Male,Divorced,Yes,6,1,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.42857142857142855,High-risk stagnation profiles,Medium,0.48571428571428577,False
1917,18,Research & Development,Laboratory Technician,Marketing,1,4,4,4,4,4,4,23,3,1,4,2,2997,24,Female,Married,No,6,1,1.0,1.0,1.0,1.0,High-risk stagnation profiles,High,0.9,False
1918,54,Sales,Sales Executive,Human Resources,1,24,3,1,3,1,1,21,3,4,2,2,4272,1,Male,Divorced,Yes,7,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,Stable long-term contributors,Medium,0.43333333333333335,True
1919,26,Research & Development,Research Director,Marketing,3,6,5,5,2,5,1,24,3,3,3,3,9775,26,Male,Married,No,4,1,1.0,1.0,0.2,0.4,High-risk stagnation profiles,High,0.9200000000000002,False
1920,34,Human Resources,Human Resources,Other,1,10,1,1,1,0,4,20,4,3,3,3,3292,10,Male,Married,No,1,0,0.0,1.0,4.0,1.0,High-risk stagnation profiles,Medium,0.5,True
1921,26,Research & Development,Manager,Marketing,2,3,3,1,0,1,2,19,3,1,4,2,6048,27,Male,Single,No,8,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,Fast-track performers,Medium,0.3,False
1922,28,Research & Development,Research Director,Other,1,2,1,0,1,0,3,23,3,4,4,4,3192,29,Male,Divorced,No,2,0,0.0,0.0,3.0,1.0,Fast-track performers,Low,0.1,False
1923,32,Research & Development,Healthcare Representative,Other,3,5,1,0,0,0,3,13,3,2,3,2,8590,28,Male,Married,No,1,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1924,41,Sales,Sales Representative,Technical Degree,3,15,8,6,5,3,0,16,3,3,1,3,7398,13,Male,Divorced,Yes,9,0,0.375,0.75,0.0,0.625,Stable long-term contributors,High,0.6125,True
1925,55,Research & Development,Laboratory Technician,Life Sciences,1,9,9,5,2,2,0,21,3,4,4,3,3573,28,Male,Married,No,9,0,0.2222222222222222,0.5555555555555556,0.0,0.2222222222222222,Fast-track performers,Medium,0.4333333333333333,True
1926,52,Research & Development,Research Scientist,Human Resources,3,23,18,14,3,10,4,17,3,4,3,2,9702,4,Female,Married,Yes,4,0,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.16666666666666666,High-risk stagnation profiles,High,0.6277777777777779,True
1927,47,Research & Development,Laboratory Technician,Technical Degree,1,16,14,3,3,2,3,13,3,4,4,4,3734,21,Female,Married,No,7,0,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.21428571428571427,Fast-track performers,Medium,0.24285714285714285,True
1928,48,Sales,Sales Representative,Technical Degree,2,20,19,7,16,6,3,11,3,3,3,4,6877,10,Male,Married,Yes,2,0,0.3157894736842105,0.3684210526315789,0.15789473684210525,0.8421052631578947,Stable long-term contributors,Medium,0.44210526315789467,True
1929,22,Research & Development,Research Scientist,Other,3,0,1,1,0,1,5,12,3,3,4,3,9044,12,Female,Married,Yes,5,0,1.0,1.0,5.0,0.0,High-risk stagnation profiles,High,0.8,True
1930,31,Research & Development,Research Scientist,Other,3,10,7,7,2,5,2,21,3,2,1,3,9918,14,Female,Single,No,8,0,0.7142857142857143,1.0,0.2857142857142857,0.2857142857142857,High-risk stagnation profiles,High,0.7857142857142857,True
1931,28,Sales,Sales Executive,Human Resources,5,1,1,0,0,0,2,24,3,3,4,2,15740,27,Male,Married,Yes,1,1,0.0,0.0,2.0,0.0,Fast-track performers,Low,0.0,False
1932,26,Research & Development,Research Director,Marketing,1,6,2,1,1,1,4,20,4,1,2,3,2560,3,Male,Married,No,7,0,0.5,0.5,2.0,0.5,High-risk stagnation profiles,Medium,0.45,False
1933,51,Research & Development,Research Scientist,Marketing,3,18,9,0,0,0,4,17,3,4,3,2,8782,28,Female,Married,No,9,0,0.0,0.0,0.4444444444444444,0.0,Fast-track performers,Low,0.05555555555555556,False
1934,29,Sales,Sales Representative,Technical Degree,2,8,6,2,4,1,3,17,3,3,1,4,4440,2,Male,Single,No,6,0,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,Stable long-term contributors,Medium,0.31666666666666665,True
1935,52,Research & Development,Manufacturing Director,Medical,4,28,4,4,0,2,6,22,3,1,1,2,10111,28,Male,Single,No,2,1,0.5,1.0,1.5,0.0,High-risk stagnation profiles,High,0.6000000000000001,False
1936,52,Sales,Sales Executive,Medical,1,20,8,5,0,3,5,11,4,3,2,1,4493,19,Male,Single,No,0,0,0.375,0.625,0.625,0.0,Stable long-term contributors,Medium,0.4375,True
1937,18,Research & Development,Manufacturing Director,Marketing,3,0,1,1,0,1,0,20,3,3,2,2,6916,11,Male,Divorced,No,5,1,1.0,1.0,0.0,0.0,High-risk stagnation profiles,High,0.9,False
1938,57,Sales,Manager,Medical,2,30,18,15,16,7,2,17,3,3,4,2,7768,21,Female,Divorced,Yes,1,0,0.3888888888888889,0.8333333333333334,0.1111111111111111,0.8888888888888888,Stable long-term contributors,High,0.6666666666666667,True
1939,39,Research & Development,Manager,Marketing,1,11,1,0,1,0,4,25,3,1,3,3,3342,7,Female,Married,Yes,2,0,0.0,0.0,4.0,1.0,Fast-track performers,Low,0.1,False
1940,46,Research & Development,Research Scientist,Other,2,14,0,0,0,0,3,20,3,4,4,2,7041,18,Female,Single,No,4,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1941,25,Human Resources,Manager,Technical Degree,1,2,2,2,1,2,1,21,3,2,1,3,2196,29,Female,Divorced,No,7,1,1.0,1.0,0.5,0.5,High-risk stagnation profiles,High,0.9000000000000001,False
1942,28,Sales,Sales Executive,Life Sciences,2,6,5,1,1,1,4,16,3,1,3,2,4947,14,Male,Married,No,1,0,0.2,0.2,0.8,0.2,Stable long-term contributors,Medium,0.2,False
1943,58,Research & Development,Laboratory Technician,Technical Degree,4,21,9,1,5,1,3,21,3,1,3,3,10627,7,Female,Married,No,5,0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.5555555555555556,Fast-track performers,Medium,0.2111111111111111,False
1944,54,Research & Development,Research Scientist,Marketing,2,24,1,1,0,1,3,16,3,3,4,3,6000,22,Female,Married,No,0,1,1.0,1.0,3.0,0.0,High-risk stagnation profiles,High,0.8,False
1945,31,Sales,Manager,Marketing,2,5,5,5,2,3,2,17,3,1,4,4,6737,7,Female,Single,Yes,6,1,0.6,1.0,0.4,0.4,High-risk stagnation profiles,High,0.74,False
1946,47,Research & Development,Manufacturing Director,Technical Degree,2,16,12,1,0,1,4,17,3,1,3,4,7102,23,Male,Married,No,3,0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,Fast-track performers,Low,0.13333333333333336,False
1947,52,Sales,Sales Representative,Human Resources,1,23,17,8,2,5,3,11,3,3,4,4,3615,9,Male,Married,No,0,0,0.29411764705882354,0.47058823529411764,0.17647058823529413,0.11764705882352941,Stable long-term contributors,Medium,0.4,True
1948,38,Sales,Sales Executive,Marketing,1,6,6,5,1,3,2,20,3,3,2,3,3378,23,Female,Divorced,No,8,0,0.5,0.8333333333333334,0.3333333333333333,0.16666666666666666,Stable long-term contributors,High,0.6166666666666668,True
1949,54,Research & Development,Manager,Medical,2,18,1,0,1,0,3,15,3,1,3,3,5531,12,Female,Married,Yes,8,0,0.0,0.0,3.0,1.0,Fast-track performers,Low,0.1,False
1950,22,Research & Development,Research Scientist,Medical,1,3,0,0,0,0,3,25,3,2,1,3,3112,29,Male,Married,No,2,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1951,36,Sales,Sales Executive,Marketing,1,7,5,2,0,2,5,24,3,3,2,4,2514,6,Male,Married,No,5,1,0.4,0.4,1.0,0.0,Stable long-term contributors,Medium,0.32000000000000006,False
1952,31,Research & Development,Research Director,Marketing,2,6,4,4,4,3,5,24,3,2,2,1,6095,26,Female,Married,No,6,0,0.75,1.0,1.25,1.0,High-risk stagnation profiles,High,0.8,True
1953,43,Research & Development,Research Director,Human Resources,1,22,17,10,1,7,2,18,3,3,4,3,3547,24,Male,Single,No,3,1,0.4117647058823529,0.5882352941176471,0.11764705882352941,0.058823529411764705,High-risk stagnation profiles,Medium,0.49411764705882355,False
1954,21,Sales,Sales Representative,Medical,1,1,0,0,0,0,4,18,3,1,3,2,2011,7,Male,Married,No,5,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
1955,42,Research & Development,Healthcare Representative,Marketing,2,6,1,0,1,0,4,13,3,1,4,3,4664,22,Female,Single,No,8,0,0.0,0.0,4.0,1.0,Fast-track performers,Low,0.1,False
1956,59,Sales,Manager,Marketing,1,16,10,0,9,0,4,13,3,3,3,3,3773,4,Female,Single,No,9,1,0.0,0.0,0.4,0.9,Fast-track performers,Low,0.15000000000000002,False
1957,42,Research & Development,Research Director,Human Resources,5,15,10,5,8,4,3,17,3,2,1,3,14961,16,Male,Single,No,5,0,0.4,0.5,0.3,0.8,Fast-track performers,Medium,0.51,True
1958,35,Research & Development,Research Scientist,Human Resources,4,14,1,1,1,1,0,25,4,1,4,3,8808,7,Female,Single,No,6,1,1.0,1.0,0.0,1.0,High-risk stagnation profiles,High,1.0,False
1959,57,Research & Development,Research Director,Technical Degree,3,32,14,3,3,2,4,14,4,3,4,4,10136,28,Female,Single,No,5,0,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.21428571428571427,Fast-track performers,Medium,0.23571428571428574,True
1960,25,Research & Development,Laboratory Technician,Human Resources,1,2,2,2,0,2,1,16,3,4,4,3,2920,8,Male,Divorced,No,6,0,1.0,1.0,0.5,0.0,High-risk stagnation profiles,High,0.8500000000000001,True
1961,56,Research & Development,Research Director,Life Sciences,3,19,8,2,8,1,1,19,3,4,3,4,9126,8,Male,Single,Yes,0,0,0.125,0.25,0.125,1.0,Fast-track performers,Medium,0.3375,True
1962,57,Research & Development,Manager,Medical,3,20,4,1,1,0,3,20,3,4,4,2,10031,28,Male,Married,No,5,1,0.0,0.25,0.75,0.25,Fast-track performers,Low,0.15,False
1963,31,Sales,Sales Representative,Technical Degree,3,7,6,0,3,0,6,12,3,4,4,3,6668,28,Male,Married,No,8,0,0.0,0.0,1.0,0.5,Stable long-term contributors,Low,0.05,False
1964,49,Research & Development,Manager,Life Sciences,1,14,3,3,0,2,2,12,3,4,2,3,3509,20,Male,Single,No,2,1,0.6666666666666666,1.0,0.6666666666666666,0.0,High-risk stagnation profiles,High,0.7000000000000001,False
1965,55,Research & Development,Manager,Marketing,2,13,1,0,0,0,3,16,3,4,2,2,6791,26,Male,Divorced,No,5,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1966,50,Research & Development,Manager,Marketing,4,27,2,0,2,0,3,13,4,3,1,3,12940,25,Male,Married,No,3,1,0.0,0.0,1.5,1.0,Fast-track performers,Low,0.1,False
1967,40,Research & Development,Research Scientist,Technical Degree,2,5,1,1,1,1,5,11,4,3,2,3,5757,3,Male,Divorced,No,6,1,1.0,1.0,5.0,1.0,High-risk stagnation profiles,High,0.9,False
1968,32,Research & Development,Manager,Human Resources,2,5,4,3,3,2,3,12,3,2,3,3,5970,9,Male,Married,Yes,6,0,0.5,0.75,0.75,0.75,High-risk stagnation profiles,High,0.6000000000000001,True
1969,50,Research & Development,Research Scientist,Marketing,2,9,5,0,1,0,2,24,3,4,4,3,5169,19,Male,Married,Yes,8,0,0.0,0.0,0.4,0.2,Fast-track performers,Low,0.08,False
1970,42,Research & Development,Manager,Other,2,20,18,17,4,10,2,23,3,4,3,3,6812,13,Male,Divorced,Yes,3,0,0.5555555555555556,0.9444444444444444,0.1111111111111111,0.2222222222222222,High-risk stagnation profiles,High,0.7111111111111111,True
1971,34,Research & Development,Manufacturing Director,Technical Degree,1,11,3,2,3,1,3,17,3,3,4,2,3700,7,Female,Married,Yes,7,0,0.3333333333333333,0.6666666666666666,1.0,1.0,High-risk stagnation profiles,Medium,0.5,True
1972,50,Research & Development,Laboratory Technician,Life Sciences,2,20,19,17,4,13,1,14,3,4,4,3,4508,20,Male,Married,No,7,1,0.6842105263157895,0.8947368421052632,0.05263157894736842,0.21052631578947367,High-risk stagnation profiles,High,0.7473684210526316,False
1973,19,Sales,Manager,Technical Degree,1,0,0,0,0,0,1,22,3,3,2,2,3018,21,Male,Married,No,7,1,0.0,0.0,1.0,0.0,Fast-track performers,Low,0.0,False
1974,31,Research & Development,Manager,Medical,2,9,5,4,3,3,4,12,3,3,1,2,4940,29,Male,Divorced,Yes,7,1,0.6,0.8,0.8,0.6,High-risk stagnation profiles,High,0.6400000000000001,False
1975,57,Research & Development,Laboratory Technician,Human Resources,1,24,6,5,1,5,3,21,4,3,3,1,3419,15,Female,Single,No,5,0,0.8333333333333334,0.8333333333333334,0.5,0.16666666666666666,High-risk stagnation profiles,High,0.7333333333333335,True
1976,57,Research & Development,Laboratory Technician,Human Resources,2,10,0,0,0,0,4,22,3,3,4,1,6678,19,Male,Married,No,7,1,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
1977,56,Research & Development,Healthcare Representative,Technical Degree,1,13,2,1,0,1,1,22,3,3,4,2,4046,2,Female,Single,No,5,0,0.5,0.5,0.5,0.0,High-risk stagnation profiles,Medium,0.45,True
1978,23,Sales,Manager,Marketing,3,1,1,1,0,1,3,18,3,4,3,1,9197,12,Female,Divorced,No,9,1,1.0,1.0,3.0,0.0,High-risk stagnation profiles,High,0.8,False
1979,23,Research & Development,Healthcare Representative,Marketing,3,1,1,1,0,1,3,14,3,4,4,2,9399,8,Male,Married,Yes,1,1,1.0,1.0,3.0,0.0,High-risk stagnation profiles,High,0.8,False
1980,20,Research & Development,Laboratory Technician,Other,1,2,2,2,0,1,1,14,4,4,3,3,2583,23,Male,Divorced,No,2,0,0.5,1.0,0.5,0.0,High-risk stagnation profiles,High,0.6500000000000001,True
